"date","region/province","lat","long","confirmed","deaths","recovered","active"
"2020-02-28","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-02-29","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-01","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-02","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-03","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-04","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-05","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-06","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-07","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-08","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-09","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-10","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-11","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-12","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-13","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-14","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-15","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-16","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-17","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-18","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-19","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-20","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-21","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-22","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-23","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-24","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-25","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-26","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-27","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-28","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-29","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-30","Sierra Leone","8.461","-11.78","0","0","0","0"
"2020-03-31","Sierra Leone","8.461","-11.78","1","0","0","1"
"2020-04-01","Sierra Leone","8.461","-11.78","2","0","0","2"
"2020-02-16","Singapore","1.283","103.833","75","0","18","57"
"2020-02-17","Singapore","1.283","103.833","77","0","24","53"
"2020-02-18","Singapore","1.283","103.833","81","0","29","52"
"2020-02-19","Singapore","1.283","103.833","84","0","34","50"
"2020-02-20","Singapore","1.283","103.833","84","0","34","50"
"2020-02-21","Singapore","1.283","103.833","85","0","37","48"
"2020-02-22","Singapore","1.283","103.833","85","0","37","48"
"2020-02-23","Singapore","1.283","103.833","89","0","51","38"
"2020-02-24","Singapore","1.283","103.833","89","0","51","38"
"2020-02-25","Singapore","1.283","103.833","91","0","53","38"
"2020-02-26","Singapore","1.283","103.833","93","0","62","31"
"2020-02-27","Singapore","1.283","103.833","93","0","62","31"
"2020-02-28","Singapore","1.283","103.833","93","0","62","31"
"2020-02-29","Singapore","1.283","103.833","102","0","72","30"
"2020-03-01","Singapore","1.283","103.833","106","0","72","34"
"2020-03-02","Singapore","1.283","103.833","108","0","78","30"
"2020-03-03","Singapore","1.283","103.833","110","0","78","32"
"2020-03-04","Singapore","1.283","103.833","110","0","78","32"
"2020-03-05","Singapore","1.283","103.833","117","0","78","39"
"2020-03-06","Singapore","1.283","103.833","130","0","78","52"
"2020-03-07","Singapore","1.283","103.833","138","0","78","60"
"2020-03-08","Singapore","1.283","103.833","150","0","78","72"
"2020-03-09","Singapore","1.283","103.833","150","0","78","72"
"2020-03-10","Singapore","1.283","103.833","160","0","78","82"
"2020-03-11","Singapore","1.283","103.833","178","0","96","82"
"2020-03-12","Singapore","1.283","103.833","178","0","96","82"
"2020-03-13","Singapore","1.283","103.833","200","0","97","103"
"2020-03-14","Singapore","1.283","103.833","212","0","105","107"
"2020-03-15","Singapore","1.283","103.833","226","0","105","121"
"2020-03-16","Singapore","1.283","103.833","243","0","109","134"
"2020-03-17","Singapore","1.283","103.833","266","0","114","152"
"2020-03-18","Singapore","1.283","103.833","313","0","114","199"
"2020-03-19","Singapore","1.283","103.833","345","0","114","231"
"2020-03-20","Singapore","1.283","103.833","385","0","124","261"
"2020-03-21","Singapore","1.283","103.833","432","2","140","290"
"2020-03-22","Singapore","1.283","103.833","455","2","144","309"
"2020-03-23","Singapore","1.283","103.833","509","2","152","355"
"2020-03-24","Singapore","1.283","103.833","558","2","156","400"
"2020-03-25","Singapore","1.283","103.833","631","2","160","469"
"2020-03-26","Singapore","1.283","103.833","683","2","172","509"
"2020-03-27","Singapore","1.283","103.833","732","2","183","547"
"2020-03-28","Singapore","1.283","103.833","802","2","198","602"
"2020-03-29","Singapore","1.283","103.833","844","3","212","629"
"2020-03-30","Singapore","1.283","103.833","879","3","228","648"
"2020-03-31","Singapore","1.283","103.833","926","3","240","683"
"2020-04-01","Singapore","1.283","103.833","1000","3","245","752"
"2020-02-16","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-17","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-18","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-19","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-20","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-21","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-22","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-23","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-24","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-25","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-26","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-27","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-28","Slovakia","48.669","19.699","0","0","0","0"
"2020-02-29","Slovakia","48.669","19.699","0","0","0","0"
"2020-03-01","Slovakia","48.669","19.699","0","0","0","0"
"2020-03-02","Slovakia","48.669","19.699","0","0","0","0"
"2020-03-03","Slovakia","48.669","19.699","0","0","0","0"
"2020-03-04","Slovakia","48.669","19.699","0","0","0","0"
"2020-03-05","Slovakia","48.669","19.699","0","0","0","0"
"2020-03-06","Slovakia","48.669","19.699","1","0","0","1"
"2020-03-07","Slovakia","48.669","19.699","1","0","0","1"
"2020-03-08","Slovakia","48.669","19.699","3","0","0","3"
"2020-03-09","Slovakia","48.669","19.699","3","0","0","3"
"2020-03-10","Slovakia","48.669","19.699","7","0","0","7"
"2020-03-11","Slovakia","48.669","19.699","10","0","0","10"
"2020-03-12","Slovakia","48.669","19.699","16","0","0","16"
"2020-03-13","Slovakia","48.669","19.699","32","0","0","32"
"2020-03-14","Slovakia","48.669","19.699","44","0","0","44"
"2020-03-15","Slovakia","48.669","19.699","54","0","0","54"
"2020-03-16","Slovakia","48.669","19.699","63","0","0","63"
"2020-03-17","Slovakia","48.669","19.699","72","0","0","72"
"2020-03-18","Slovakia","48.669","19.699","105","1","0","104"
"2020-03-19","Slovakia","48.669","19.699","123","1","0","122"
"2020-03-20","Slovakia","48.669","19.699","137","1","0","136"
"2020-03-21","Slovakia","48.669","19.699","178","1","0","177"
"2020-03-22","Slovakia","48.669","19.699","185","0","7","178"
"2020-03-23","Slovakia","48.669","19.699","186","0","7","179"
"2020-03-24","Slovakia","48.669","19.699","204","0","7","197"
"2020-03-25","Slovakia","48.669","19.699","216","0","7","209"
"2020-03-26","Slovakia","48.669","19.699","226","0","2","224"
"2020-03-27","Slovakia","48.669","19.699","269","0","2","267"
"2020-03-28","Slovakia","48.669","19.699","292","0","2","290"
"2020-03-29","Slovakia","48.669","19.699","314","0","2","312"
"2020-03-30","Slovakia","48.669","19.699","336","0","7","329"
"2020-03-31","Slovakia","48.669","19.699","363","0","3","360"
"2020-04-01","Slovakia","48.669","19.699","400","1","3","396"
"2020-02-16","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-17","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-18","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-19","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-20","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-21","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-22","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-23","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-24","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-25","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-26","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-27","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-28","Slovenia","46.151","14.996","0","0","0","0"
"2020-02-29","Slovenia","46.151","14.996","0","0","0","0"
"2020-03-01","Slovenia","46.151","14.996","0","0","0","0"
"2020-03-02","Slovenia","46.151","14.996","0","0","0","0"
"2020-03-03","Slovenia","46.151","14.996","0","0","0","0"
"2020-03-04","Slovenia","46.151","14.996","0","0","0","0"
"2020-03-05","Slovenia","46.151","14.996","2","0","0","2"
"2020-03-06","Slovenia","46.151","14.996","7","0","0","7"
"2020-03-07","Slovenia","46.151","14.996","7","0","0","7"
"2020-03-08","Slovenia","46.151","14.996","16","0","0","16"
"2020-03-09","Slovenia","46.151","14.996","16","0","0","16"
"2020-03-10","Slovenia","46.151","14.996","31","0","0","31"
"2020-03-11","Slovenia","46.151","14.996","57","0","0","57"
"2020-03-12","Slovenia","46.151","14.996","89","0","0","89"
"2020-03-13","Slovenia","46.151","14.996","141","0","0","141"
"2020-03-14","Slovenia","46.151","14.996","181","1","0","180"
"2020-03-15","Slovenia","46.151","14.996","219","1","0","218"
"2020-03-16","Slovenia","46.151","14.996","253","1","0","252"
"2020-03-17","Slovenia","46.151","14.996","275","1","0","274"
"2020-03-18","Slovenia","46.151","14.996","275","1","0","274"
"2020-03-19","Slovenia","46.151","14.996","286","1","0","285"
"2020-03-20","Slovenia","46.151","14.996","341","1","0","340"
"2020-03-21","Slovenia","46.151","14.996","383","1","0","382"
"2020-03-22","Slovenia","46.151","14.996","414","2","0","412"
"2020-03-23","Slovenia","46.151","14.996","442","3","0","439"
"2020-03-24","Slovenia","46.151","14.996","480","4","3","473"
"2020-03-25","Slovenia","46.151","14.996","528","5","10","513"
"2020-03-26","Slovenia","46.151","14.996","562","6","10","546"
"2020-03-27","Slovenia","46.151","14.996","632","9","10","613"
"2020-03-28","Slovenia","46.151","14.996","684","9","10","665"
"2020-03-29","Slovenia","46.151","14.996","730","11","10","709"
"2020-03-30","Slovenia","46.151","14.996","756","11","10","735"
"2020-03-31","Slovenia","46.151","14.996","802","15","10","777"
"2020-04-01","Slovenia","46.151","14.996","841","15","10","816"
"2020-02-16","Somalia","5.152","46.2","0","0","0","0"
"2020-02-17","Somalia","5.152","46.2","0","0","0","0"
"2020-02-18","Somalia","5.152","46.2","0","0","0","0"
"2020-02-19","Somalia","5.152","46.2","0","0","0","0"
"2020-02-20","Somalia","5.152","46.2","0","0","0","0"
"2020-02-21","Somalia","5.152","46.2","0","0","0","0"
"2020-02-22","Somalia","5.152","46.2","0","0","0","0"
"2020-02-23","Somalia","5.152","46.2","0","0","0","0"
"2020-02-24","Somalia","5.152","46.2","0","0","0","0"
"2020-02-25","Somalia","5.152","46.2","0","0","0","0"
"2020-02-26","Somalia","5.152","46.2","0","0","0","0"
"2020-02-27","Somalia","5.152","46.2","0","0","0","0"
"2020-02-28","Somalia","5.152","46.2","0","0","0","0"
"2020-02-29","Somalia","5.152","46.2","0","0","0","0"
"2020-03-01","Somalia","5.152","46.2","0","0","0","0"
"2020-03-02","Somalia","5.152","46.2","0","0","0","0"
"2020-03-03","Somalia","5.152","46.2","0","0","0","0"
"2020-03-04","Somalia","5.152","46.2","0","0","0","0"
"2020-03-05","Somalia","5.152","46.2","0","0","0","0"
"2020-03-06","Somalia","5.152","46.2","0","0","0","0"
"2020-03-07","Somalia","5.152","46.2","0","0","0","0"
"2020-03-08","Somalia","5.152","46.2","0","0","0","0"
"2020-03-09","Somalia","5.152","46.2","0","0","0","0"
"2020-03-10","Somalia","5.152","46.2","0","0","0","0"
"2020-03-11","Somalia","5.152","46.2","0","0","0","0"
"2020-03-12","Somalia","5.152","46.2","0","0","0","0"
"2020-03-13","Somalia","5.152","46.2","0","0","0","0"
"2020-03-14","Somalia","5.152","46.2","0","0","0","0"
"2020-03-15","Somalia","5.152","46.2","0","0","0","0"
"2020-03-16","Somalia","5.152","46.2","1","0","0","1"
"2020-03-17","Somalia","5.152","46.2","1","0","0","1"
"2020-03-18","Somalia","5.152","46.2","1","0","0","1"
"2020-03-19","Somalia","5.152","46.2","1","0","0","1"
"2020-03-20","Somalia","5.152","46.2","1","0","0","1"
"2020-03-21","Somalia","5.152","46.2","1","0","0","1"
"2020-03-22","Somalia","5.152","46.2","1","0","0","1"
"2020-03-23","Somalia","5.152","46.2","1","0","0","1"
"2020-03-24","Somalia","5.152","46.2","1","0","0","1"
"2020-03-25","Somalia","5.152","46.2","1","0","0","1"
"2020-03-26","Somalia","5.152","46.2","2","0","0","2"
"2020-03-27","Somalia","5.152","46.2","3","0","0","3"
"2020-03-28","Somalia","5.152","46.2","3","0","0","3"
"2020-03-29","Somalia","5.152","46.2","3","0","0","3"
"2020-03-30","Somalia","5.152","46.2","3","0","0","3"
"2020-03-31","Somalia","5.152","46.2","5","0","1","4"
"2020-04-01","Somalia","5.152","46.2","5","0","1","4"
"2020-02-16","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-17","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-18","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-19","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-20","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-21","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-22","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-23","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-24","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-25","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-26","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-27","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-28","South Africa","-30.56","22.938","0","0","0","0"
"2020-02-29","South Africa","-30.56","22.938","0","0","0","0"
"2020-03-01","South Africa","-30.56","22.938","0","0","0","0"
"2020-03-02","South Africa","-30.56","22.938","0","0","0","0"
"2020-03-03","South Africa","-30.56","22.938","0","0","0","0"
"2020-03-04","South Africa","-30.56","22.938","0","0","0","0"
"2020-03-05","South Africa","-30.56","22.938","1","0","0","1"
"2020-03-06","South Africa","-30.56","22.938","1","0","0","1"
"2020-03-07","South Africa","-30.56","22.938","1","0","0","1"
"2020-03-08","South Africa","-30.56","22.938","3","0","0","3"
"2020-03-09","South Africa","-30.56","22.938","3","0","0","3"
"2020-03-10","South Africa","-30.56","22.938","7","0","0","7"
"2020-03-11","South Africa","-30.56","22.938","13","0","0","13"
"2020-03-12","South Africa","-30.56","22.938","17","0","0","17"
"2020-03-13","South Africa","-30.56","22.938","24","0","0","24"
"2020-03-14","South Africa","-30.56","22.938","38","0","0","38"
"2020-03-15","South Africa","-30.56","22.938","51","0","0","51"
"2020-03-16","South Africa","-30.56","22.938","62","0","0","62"
"2020-03-17","South Africa","-30.56","22.938","62","0","0","62"
"2020-03-18","South Africa","-30.56","22.938","116","0","0","116"
"2020-03-19","South Africa","-30.56","22.938","150","0","0","150"
"2020-03-20","South Africa","-30.56","22.938","202","0","0","202"
"2020-03-21","South Africa","-30.56","22.938","240","0","0","240"
"2020-03-22","South Africa","-30.56","22.938","274","0","0","274"
"2020-03-23","South Africa","-30.56","22.938","402","0","4","398"
"2020-03-24","South Africa","-30.56","22.938","554","0","4","550"
"2020-03-25","South Africa","-30.56","22.938","709","0","12","697"
"2020-03-26","South Africa","-30.56","22.938","927","0","12","915"
"2020-03-27","South Africa","-30.56","22.938","1170","1","31","1138"
"2020-03-28","South Africa","-30.56","22.938","1187","1","31","1155"
"2020-03-29","South Africa","-30.56","22.938","1280","2","31","1247"
"2020-03-30","South Africa","-30.56","22.938","1326","3","31","1292"
"2020-03-31","South Africa","-30.56","22.938","1353","5","31","1317"
"2020-04-01","South Africa","-30.56","22.938","1380","5","50","1325"
"2020-02-16","Spain","40","-4","2","0","2","0"
"2020-02-17","Spain","40","-4","2","0","2","0"
"2020-02-18","Spain","40","-4","2","0","2","0"
"2020-02-19","Spain","40","-4","2","0","2","0"
"2020-02-20","Spain","40","-4","2","0","2","0"
"2020-02-21","Spain","40","-4","2","0","2","0"
"2020-02-22","Spain","40","-4","2","0","2","0"
"2020-02-23","Spain","40","-4","2","0","2","0"
"2020-02-24","Spain","40","-4","2","0","2","0"
"2020-02-25","Spain","40","-4","6","0","2","4"
"2020-02-26","Spain","40","-4","13","0","2","11"
"2020-02-27","Spain","40","-4","15","0","2","13"
"2020-02-28","Spain","40","-4","32","0","2","30"
"2020-02-29","Spain","40","-4","45","0","2","43"
"2020-03-01","Spain","40","-4","84","0","2","82"
"2020-03-02","Spain","40","-4","120","0","2","118"
"2020-03-03","Spain","40","-4","165","1","2","162"
"2020-03-04","Spain","40","-4","222","2","2","218"
"2020-03-05","Spain","40","-4","259","3","2","254"
"2020-03-06","Spain","40","-4","400","5","2","393"
"2020-03-07","Spain","40","-4","500","10","30","460"
"2020-03-08","Spain","40","-4","673","17","30","626"
"2020-03-09","Spain","40","-4","1073","28","32","1013"
"2020-03-10","Spain","40","-4","1695","35","32","1628"
"2020-03-11","Spain","40","-4","2277","54","183","2040"
"2020-03-12","Spain","40","-4","2277","55","183","2039"
"2020-03-13","Spain","40","-4","5232","133","193","4906"
"2020-03-14","Spain","40","-4","6391","195","517","5679"
"2020-03-15","Spain","40","-4","7798","289","517","6992"
"2020-03-16","Spain","40","-4","9942","342","530","9070"
"2020-03-17","Spain","40","-4","11748","533","1028","10187"
"2020-03-18","Spain","40","-4","13910","623","1081","12206"
"2020-03-19","Spain","40","-4","17963","830","1107","16026"
"2020-03-20","Spain","40","-4","20410","1043","1588","17779"
"2020-03-21","Spain","40","-4","25374","1375","2125","21874"
"2020-03-22","Spain","40","-4","28768","1772","2575","24421"
"2020-03-23","Spain","40","-4","35136","2311","3355","29470"
"2020-03-24","Spain","40","-4","39885","2808","3794","33283"
"2020-03-25","Spain","40","-4","49515","3647","5367","40501"
"2020-03-26","Spain","40","-4","57786","4365","7015","46406"
"2020-03-27","Spain","40","-4","65719","5138","9357","51224"
"2020-03-28","Spain","40","-4","73235","5982","12285","54968"
"2020-03-29","Spain","40","-4","80110","6803","14709","58598"
"2020-03-30","Spain","40","-4","87956","7716","16780","63460"
"2020-03-31","Spain","40","-4","95923","8464","19259","68200"
"2020-04-01","Spain","40","-4","104118","9387","22647","72084"
"2020-02-16","Sri Lanka","7","81","1","0","1","0"
"2020-02-17","Sri Lanka","7","81","1","0","1","0"
"2020-02-18","Sri Lanka","7","81","1","0","1","0"
"2020-02-19","Sri Lanka","7","81","1","0","1","0"
"2020-02-20","Sri Lanka","7","81","1","0","1","0"
"2020-02-21","Sri Lanka","7","81","1","0","1","0"
"2020-02-22","Sri Lanka","7","81","1","0","1","0"
"2020-02-23","Sri Lanka","7","81","1","0","1","0"
"2020-02-24","Sri Lanka","7","81","1","0","1","0"
"2020-02-25","Sri Lanka","7","81","1","0","1","0"
"2020-02-26","Sri Lanka","7","81","1","0","1","0"
"2020-02-27","Sri Lanka","7","81","1","0","1","0"
"2020-02-28","Sri Lanka","7","81","1","0","1","0"
"2020-02-29","Sri Lanka","7","81","1","0","1","0"
"2020-03-01","Sri Lanka","7","81","1","0","1","0"
"2020-03-02","Sri Lanka","7","81","1","0","1","0"
"2020-03-03","Sri Lanka","7","81","1","0","1","0"
"2020-03-04","Sri Lanka","7","81","1","0","1","0"
"2020-03-05","Sri Lanka","7","81","1","0","1","0"
"2020-03-06","Sri Lanka","7","81","1","0","1","0"
"2020-03-07","Sri Lanka","7","81","1","0","1","0"
"2020-03-08","Sri Lanka","7","81","1","0","1","0"
"2020-03-09","Sri Lanka","7","81","1","0","1","0"
"2020-03-10","Sri Lanka","7","81","1","0","1","0"
"2020-03-11","Sri Lanka","7","81","2","0","1","1"
"2020-03-12","Sri Lanka","7","81","2","0","1","1"
"2020-03-13","Sri Lanka","7","81","6","0","1","5"
"2020-03-14","Sri Lanka","7","81","10","0","1","9"
"2020-03-15","Sri Lanka","7","81","18","0","1","17"
"2020-03-16","Sri Lanka","7","81","28","0","1","27"
"2020-03-17","Sri Lanka","7","81","44","0","1","43"
"2020-03-18","Sri Lanka","7","81","51","0","1","50"
"2020-03-19","Sri Lanka","7","81","60","0","3","57"
"2020-03-20","Sri Lanka","7","81","73","0","3","70"
"2020-03-21","Sri Lanka","7","81","77","0","1","76"
"2020-03-22","Sri Lanka","7","81","82","0","3","79"
"2020-03-23","Sri Lanka","7","81","97","0","2","95"
"2020-03-24","Sri Lanka","7","81","102","0","2","100"
"2020-03-25","Sri Lanka","7","81","102","0","3","99"
"2020-03-26","Sri Lanka","7","81","106","0","7","99"
"2020-03-27","Sri Lanka","7","81","106","0","7","99"
"2020-03-28","Sri Lanka","7","81","113","1","9","103"
"2020-03-29","Sri Lanka","7","81","117","1","11","105"
"2020-03-30","Sri Lanka","7","81","122","2","15","105"
"2020-03-31","Sri Lanka","7","81","143","2","17","124"
"2020-04-01","Sri Lanka","7","81","146","3","21","122"
"2020-02-16","Sudan","12.863","30.218","0","0","0","0"
"2020-02-17","Sudan","12.863","30.218","0","0","0","0"
"2020-02-18","Sudan","12.863","30.218","0","0","0","0"
"2020-02-19","Sudan","12.863","30.218","0","0","0","0"
"2020-02-20","Sudan","12.863","30.218","0","0","0","0"
"2020-02-21","Sudan","12.863","30.218","0","0","0","0"
"2020-02-22","Sudan","12.863","30.218","0","0","0","0"
"2020-02-23","Sudan","12.863","30.218","0","0","0","0"
"2020-02-24","Sudan","12.863","30.218","0","0","0","0"
"2020-02-25","Sudan","12.863","30.218","0","0","0","0"
"2020-02-26","Sudan","12.863","30.218","0","0","0","0"
"2020-02-27","Sudan","12.863","30.218","0","0","0","0"
"2020-02-28","Sudan","12.863","30.218","0","0","0","0"
"2020-02-29","Sudan","12.863","30.218","0","0","0","0"
"2020-03-01","Sudan","12.863","30.218","0","0","0","0"
"2020-03-02","Sudan","12.863","30.218","0","0","0","0"
"2020-03-03","Sudan","12.863","30.218","0","0","0","0"
"2020-03-04","Sudan","12.863","30.218","0","0","0","0"
"2020-03-05","Sudan","12.863","30.218","0","0","0","0"
"2020-03-06","Sudan","12.863","30.218","0","0","0","0"
"2020-03-07","Sudan","12.863","30.218","0","0","0","0"
"2020-03-08","Sudan","12.863","30.218","0","0","0","0"
"2020-03-09","Sudan","12.863","30.218","0","0","0","0"
"2020-03-10","Sudan","12.863","30.218","0","0","0","0"
"2020-03-11","Sudan","12.863","30.218","0","0","0","0"
"2020-03-12","Sudan","12.863","30.218","0","0","0","0"
"2020-03-13","Sudan","12.863","30.218","1","1","0","0"
"2020-03-14","Sudan","12.863","30.218","1","1","0","0"
"2020-03-15","Sudan","12.863","30.218","1","1","0","0"
"2020-03-16","Sudan","12.863","30.218","1","1","0","0"
"2020-03-17","Sudan","12.863","30.218","1","1","0","0"
"2020-03-18","Sudan","12.863","30.218","2","1","0","1"
"2020-03-19","Sudan","12.863","30.218","2","1","0","1"
"2020-03-20","Sudan","12.863","30.218","2","1","0","1"
"2020-03-21","Sudan","12.863","30.218","2","1","0","1"
"2020-03-22","Sudan","12.863","30.218","2","1","0","1"
"2020-03-23","Sudan","12.863","30.218","2","1","0","1"
"2020-03-24","Sudan","12.863","30.218","3","1","0","2"
"2020-03-25","Sudan","12.863","30.218","3","1","0","2"
"2020-03-26","Sudan","12.863","30.218","3","1","0","2"
"2020-03-27","Sudan","12.863","30.218","3","1","0","2"
"2020-03-28","Sudan","12.863","30.218","5","1","0","4"
"2020-03-29","Sudan","12.863","30.218","6","1","0","5"
"2020-03-30","Sudan","12.863","30.218","6","2","0","4"
"2020-03-31","Sudan","12.863","30.218","7","2","1","4"
"2020-04-01","Sudan","12.863","30.218","7","2","2","3"
"2020-02-16","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-17","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-18","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-19","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-20","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-21","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-22","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-23","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-24","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-25","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-26","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-27","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-28","Suriname","3.919","-56.028","0","0","0","0"
"2020-02-29","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-01","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-02","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-03","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-04","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-05","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-06","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-07","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-08","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-09","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-10","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-11","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-12","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-13","Suriname","3.919","-56.028","0","0","0","0"
"2020-03-14","Suriname","3.919","-56.028","1","0","0","1"
"2020-03-15","Suriname","3.919","-56.028","1","0","0","1"
"2020-03-16","Suriname","3.919","-56.028","1","0","0","1"
"2020-03-17","Suriname","3.919","-56.028","1","0","0","1"
"2020-03-18","Suriname","3.919","-56.028","1","0","0","1"
"2020-03-19","Suriname","3.919","-56.028","1","0","0","1"
"2020-03-20","Suriname","3.919","-56.028","4","0","0","4"
"2020-03-21","Suriname","3.919","-56.028","4","0","0","4"
"2020-03-22","Suriname","3.919","-56.028","5","0","0","5"
"2020-03-23","Suriname","3.919","-56.028","5","0","0","5"
"2020-03-24","Suriname","3.919","-56.028","7","0","0","7"
"2020-03-25","Suriname","3.919","-56.028","8","0","0","8"
"2020-03-26","Suriname","3.919","-56.028","8","0","0","8"
"2020-03-27","Suriname","3.919","-56.028","8","0","0","8"
"2020-03-28","Suriname","3.919","-56.028","8","0","0","8"
"2020-03-29","Suriname","3.919","-56.028","8","0","0","8"
"2020-03-30","Suriname","3.919","-56.028","8","0","0","8"
"2020-03-31","Suriname","3.919","-56.028","9","0","0","9"
"2020-04-01","Suriname","3.919","-56.028","10","0","0","10"
"2020-02-16","Sweden","63","16","1","0","0","1"
"2020-02-17","Sweden","63","16","1","0","0","1"
"2020-02-18","Sweden","63","16","1","0","0","1"
"2020-02-19","Sweden","63","16","1","0","0","1"
"2020-02-20","Sweden","63","16","1","0","0","1"
"2020-02-21","Sweden","63","16","1","0","0","1"
"2020-02-22","Sweden","63","16","1","0","0","1"
"2020-02-23","Sweden","63","16","1","0","0","1"
"2020-02-24","Sweden","63","16","1","0","0","1"
"2020-02-25","Sweden","63","16","1","0","0","1"
"2020-02-26","Sweden","63","16","2","0","0","2"
"2020-02-27","Sweden","63","16","7","0","0","7"
"2020-02-28","Sweden","63","16","7","0","0","7"
