"date","region/province","lat","long","confirmed","deaths","recovered","active"
"2020-03-13","Washington, US","47.401","-121.49","568","0","0","568"
"2020-03-13","Washington, US","47.401","-121.49","0","37","0","-37"
"2020-03-14","Washington, US","47.401","-121.49","0","0","1","-1"
"2020-03-14","Washington, US","47.401","-121.49","572","0","0","572"
"2020-03-14","Washington, US","47.401","-121.49","0","37","0","-37"
"2020-03-15","Washington, US","47.401","-121.49","0","0","1","-1"
"2020-03-15","Washington, US","47.401","-121.49","643","0","0","643"
"2020-03-15","Washington, US","47.401","-121.49","0","40","0","-40"
"2020-03-16","Washington, US","47.401","-121.49","0","0","1","-1"
"2020-03-16","Washington, US","47.401","-121.49","904","0","0","904"
"2020-03-16","Washington, US","47.401","-121.49","0","48","0","-48"
"2020-03-17","Washington, US","47.401","-121.49","0","0","1","-1"
"2020-03-17","Washington, US","47.401","-121.49","1076","0","0","1076"
"2020-03-17","Washington, US","47.401","-121.49","0","55","0","-55"
"2020-03-18","Washington, US","47.401","-121.49","0","0","0","0"
"2020-03-18","Washington, US","47.401","-121.49","1014","0","0","1014"
"2020-03-18","Washington, US","47.401","-121.49","0","55","0","-55"
"2020-03-19","Washington, US","47.401","-121.49","0","0","0","0"
"2020-03-19","Washington, US","47.401","-121.49","1376","0","0","1376"
"2020-03-19","Washington, US","47.401","-121.49","0","74","0","-74"
"2020-03-20","Washington, US","47.401","-121.49","0","0","0","0"
"2020-03-20","Washington, US","47.401","-121.49","1524","0","0","1524"
"2020-03-20","Washington, US","47.401","-121.49","0","83","0","-83"
"2020-03-21","Washington, US","47.401","-121.49","0","0","0","0"
"2020-03-21","Washington, US","47.401","-121.49","1793","0","0","1793"
"2020-03-21","Washington, US","47.401","-121.49","0","94","0","-94"
"2020-03-22","Washington, US","47.401","-121.49","0","0","0","0"
"2020-03-22","Washington, US","47.401","-121.49","1996","0","0","1996"
"2020-03-22","Washington, US","47.401","-121.49","0","95","0","-95"
"2020-03-23","Washington, US","47.401","-121.49","2221","109","0","2112"
"2020-03-24","Washington, US","47.401","-121.49","2328","116","0","2212"
"2020-03-25","Washington, US","47.401","-121.49","2591","133","0","2458"
"2020-03-26","Washington, US","47.401","-121.49","3207","150","0","3057"
"2020-03-27","Washington, US","47.401","-121.49","3477","157","0","3320"
"2020-03-28","Washington, US","47.401","-121.49","4030","188","0","3842"
"2020-03-29","Washington, US","47.401","-121.49","4465","198","0","4267"
"2020-03-30","Washington, US","47.401","-121.49","4923","205","0","4718"
"2020-03-31","Washington, US","47.401","-121.49","5432","225","0","5207"
"2020-04-01","Washington, US","47.401","-121.49","5608","234","0","5374"
"2020-04-02","Washington, US","47.401","-121.49","6389","271","0","6118"
"2020-04-03","Washington, US","47.401","-121.49","6846","291","0","6555"
"2020-04-04","Washington, US","47.401","-121.49","7247","315","0","6932"
"2020-04-05","Washington, US","47.401","-121.49","7825","336","0","7489"
"2020-04-06","Washington, US","47.401","-121.49","8311","381","0","7930"
"2020-04-07","Washington, US","47.401","-121.49","8692","400","0","8292"
"2020-04-08","Washington, US","47.401","-121.49","9276","426","0","8850"
"2020-04-09","Washington, US","47.401","-121.49","9639","456","0","9183"
"2020-04-10","Washington, US","47.401","-121.49","10119","483","0","9636"
"2020-04-11","Washington, US","47.401","-121.49","10434","495","0","9939"
"2020-04-12","Washington, US","47.401","-121.49","10609","506","0","10103"
"2020-04-13","Washington, US","47.401","-121.49","10635","513","0","10122"
"2020-04-14","Washington, US","47.401","-121.49","10799","530","0","10269"
"2020-04-15","Washington, US","47.401","-121.49","10942","552","0","10390"
"2020-04-16","Washington, US","47.401","-121.49","11057","579","0","10478"
"2020-04-17","Washington, US","47.401","-121.49","11517","603","0","10914"
"2020-04-18","Washington, US","47.401","-121.49","11776","613","0","11163"
"2020-04-19","Washington, US","47.401","-121.49","12255","636","0","11619"
"2020-04-20","Washington, US","47.401","-121.49","12114","643","0","11471"
"2020-04-21","Washington, US","47.401","-121.49","12563","664","0","11899"
"2020-04-22","Washington, US","47.401","-121.49","12051","647","0","11404"
"2020-01-22","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-22","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-22","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-23","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-23","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-23","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-24","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-24","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-24","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-25","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-25","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-25","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-26","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-26","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-26","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-27","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-27","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-27","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-28","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-28","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-28","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-29","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-29","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-29","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-30","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-30","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-30","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-31","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-31","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-01-31","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-01","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-01","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-01","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-02","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-02","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-02","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-03","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-03","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-03","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-04","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-04","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-04","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-05","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-05","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-05","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-06","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-06","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-06","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-07","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-07","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-07","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-08","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-08","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-08","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-09","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-09","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-09","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-10","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-10","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-10","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-11","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-11","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-11","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-12","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-12","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-12","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-13","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-13","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-13","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-14","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-14","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-14","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-15","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-15","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-15","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-16","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-16","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-16","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-17","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-17","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-17","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-18","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-18","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-18","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-19","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-19","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-19","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-20","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-20","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-20","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-21","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-21","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-21","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-22","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-22","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-22","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-23","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-23","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-23","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-24","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-24","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-24","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-25","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-25","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-25","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-26","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-26","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-26","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-27","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-27","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-27","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-28","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-28","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-28","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-29","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-29","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-02-29","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-01","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-01","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-01","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-02","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-02","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-02","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-03","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-03","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-03","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-04","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-04","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-04","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-05","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-05","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-05","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-06","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-06","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-06","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-07","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-07","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-07","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-08","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-08","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-08","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-09","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-09","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-09","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-10","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-10","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-10","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-11","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-11","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-11","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-12","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-12","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-12","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-13","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-13","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-13","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-14","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-14","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-14","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-15","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-15","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-15","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-16","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-16","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-16","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-17","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-17","West Virginia, US","38.491","-80.954","1","0","0","1"
"2020-03-17","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-18","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-18","West Virginia, US","38.491","-80.954","1","0","0","1"
"2020-03-18","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-19","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-19","West Virginia, US","38.491","-80.954","2","0","0","2"
"2020-03-19","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-20","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-20","West Virginia, US","38.491","-80.954","7","0","0","7"
"2020-03-20","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-21","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-21","West Virginia, US","38.491","-80.954","8","0","0","8"
"2020-03-21","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-22","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-22","West Virginia, US","38.491","-80.954","12","0","0","12"
"2020-03-22","West Virginia, US","38.491","-80.954","0","0","0","0"
"2020-03-23","West Virginia, US","38.491","-80.954","16","0","0","16"
"2020-03-24","West Virginia, US","38.491","-80.954","22","0","0","22"
"2020-03-25","West Virginia, US","38.491","-80.954","39","0","0","39"
"2020-03-26","West Virginia, US","38.491","-80.954","52","0","0","52"
"2020-03-27","West Virginia, US","38.491","-80.954","76","0","0","76"
"2020-03-28","West Virginia, US","38.491","-80.954","96","0","0","96"
"2020-03-29","West Virginia, US","38.491","-80.954","113","0","0","113"
"2020-03-30","West Virginia, US","38.491","-80.954","145","1","0","144"
"2020-03-31","West Virginia, US","38.491","-80.954","162","1","0","161"
"2020-04-01","West Virginia, US","38.491","-80.954","191","1","0","190"
"2020-04-02","West Virginia, US","38.491","-80.954","216","2","0","214"
"2020-04-03","West Virginia, US","38.491","-80.954","237","2","0","235"
"2020-04-04","West Virginia, US","38.491","-80.954","282","2","0","280"
"2020-04-05","West Virginia, US","38.491","-80.954","324","3","0","321"
"2020-04-06","West Virginia, US","38.491","-80.954","345","4","0","341"
"2020-04-07","West Virginia, US","38.491","-80.954","412","4","0","408"
"2020-04-08","West Virginia, US","38.491","-80.954","483","4","0","479"
"2020-04-09","West Virginia, US","38.491","-80.954","514","5","0","509"
"2020-04-10","West Virginia, US","38.491","-80.954","574","5","0","569"
"2020-04-11","West Virginia, US","38.491","-80.954","577","5","0","572"
"2020-04-12","West Virginia, US","38.491","-80.954","593","6","0","587"
"2020-04-13","West Virginia, US","38.491","-80.954","611","8","0","603"
"2020-04-14","West Virginia, US","38.491","-80.954","640","9","0","631"
"2020-04-15","West Virginia, US","38.491","-80.954","702","10","0","692"
"2020-04-16","West Virginia, US","38.491","-80.954","728","12","0","716"
"2020-04-17","West Virginia, US","38.491","-80.954","775","16","0","759"
"2020-04-18","West Virginia, US","38.491","-80.954","785","16","0","769"
"2020-04-19","West Virginia, US","38.491","-80.954","890","18","0","872"
"2020-04-20","West Virginia, US","38.491","-80.954","902","24","0","878"
"2020-04-21","West Virginia, US","38.491","-80.954","908","26","0","882"
"2020-04-22","West Virginia, US","38.491","-80.954","939","27","0","912"
"2020-01-22","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-22","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-22","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-23","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-23","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-23","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-24","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-24","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-24","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-25","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-25","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-25","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-26","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-26","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-26","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-27","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-27","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-27","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-28","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-28","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-28","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-29","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-29","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-29","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-30","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-30","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-30","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-31","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-31","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-01-31","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-01","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-01","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-01","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-02","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-02","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-02","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-03","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-03","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-03","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-04","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-04","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-04","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-05","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-05","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-05","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-06","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-06","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-06","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-07","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-07","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-07","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-08","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-08","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-08","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-09","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-09","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-09","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-10","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-10","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-10","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-11","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-11","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-11","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-12","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-12","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-12","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-13","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-13","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-13","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-14","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-14","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-14","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-15","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-15","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-15","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-16","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-16","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-16","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-17","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-17","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-17","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-18","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-18","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-18","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-19","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-19","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-19","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-20","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-20","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-20","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-21","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-21","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-21","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-22","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-22","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-22","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-23","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-23","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-23","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-24","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-24","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-24","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-25","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-25","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-25","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-26","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-26","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-26","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-27","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-27","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-27","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-28","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-28","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-28","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-29","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-29","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-02-29","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-01","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-01","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-01","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-02","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-02","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-02","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-03","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-03","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-03","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-04","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-04","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-04","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-05","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-05","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-05","Wisconsin, US","44.268","-89.616","0","0","0","0"
"2020-03-06","Wisconsin, US","44.268","-89.616","0","0","0","0"
