Country/Region,Lat,Long,Province/State,confirmed,date,deaths,recovered
US,18.336,-64.896,Virgin Islands,3,2020-03-19,0,0
US,18.336,-64.896,Virgin Islands,0,2020-03-19,0,0
US,18.336,-64.896,Virgin Islands,0,2020-03-20,0,0
US,18.336,-64.896,Virgin Islands,3,2020-03-20,0,0
US,18.336,-64.896,Virgin Islands,0,2020-03-20,0,0
US,18.336,-64.896,Virgin Islands,0,2020-03-21,0,0
US,18.336,-64.896,Virgin Islands,3,2020-03-21,0,0
US,18.336,-64.896,Virgin Islands,0,2020-03-21,0,0
US,18.336,-64.896,Virgin Islands,0,2020-03-22,0,0
US,18.336,-64.896,Virgin Islands,3,2020-03-22,0,0
US,18.336,-64.896,Virgin Islands,0,2020-03-22,0,0
US,18.336,-64.896,Virgin Islands,7,2020-03-23,0,0
US,18.336,-64.896,Virgin Islands,17,2020-03-24,0,0
US,18.336,-64.896,Virgin Islands,17,2020-03-25,0,0
US,18.336,-64.896,Virgin Islands,17,2020-03-26,0,0
US,18.336,-64.896,Virgin Islands,19,2020-03-27,0,0
US,18.336,-64.896,Virgin Islands,22,2020-03-28,0,0
US,18.336,-64.896,Virgin Islands,23,2020-03-29,0,0
US,18.336,-64.896,Virgin Islands,30,2020-03-30,0,0
US,18.336,-64.896,Virgin Islands,30,2020-03-31,0,0
US,18.336,-64.896,Virgin Islands,30,2020-04-01,0,0
US,18.336,-64.896,Virgin Islands,30,2020-04-02,0,0
US,18.336,-64.896,Virgin Islands,37,2020-04-03,0,0
US,18.336,-64.896,Virgin Islands,40,2020-04-04,0,0
US,18.336,-64.896,Virgin Islands,42,2020-04-05,1,0
US,18.336,-64.896,Virgin Islands,43,2020-04-06,1,0
US,18.336,-64.896,Virgin Islands,43,2020-04-07,1,0
US,18.336,-64.896,Virgin Islands,45,2020-04-08,1,0
US,18.336,-64.896,Virgin Islands,45,2020-04-09,1,0
US,37.769,-78.17,Virginia,0,2020-01-22,0,0
US,37.769,-78.17,Virginia,0,2020-01-22,0,0
US,37.769,-78.17,Virginia,0,2020-01-22,0,0
US,37.769,-78.17,Virginia,0,2020-01-23,0,0
US,37.769,-78.17,Virginia,0,2020-01-23,0,0
US,37.769,-78.17,Virginia,0,2020-01-23,0,0
US,37.769,-78.17,Virginia,0,2020-01-24,0,0
US,37.769,-78.17,Virginia,0,2020-01-24,0,0
US,37.769,-78.17,Virginia,0,2020-01-24,0,0
US,37.769,-78.17,Virginia,0,2020-01-25,0,0
US,37.769,-78.17,Virginia,0,2020-01-25,0,0
US,37.769,-78.17,Virginia,0,2020-01-25,0,0
US,37.769,-78.17,Virginia,0,2020-01-26,0,0
US,37.769,-78.17,Virginia,0,2020-01-26,0,0
US,37.769,-78.17,Virginia,0,2020-01-26,0,0
US,37.769,-78.17,Virginia,0,2020-01-27,0,0
US,37.769,-78.17,Virginia,0,2020-01-27,0,0
US,37.769,-78.17,Virginia,0,2020-01-27,0,0
US,37.769,-78.17,Virginia,0,2020-01-28,0,0
US,37.769,-78.17,Virginia,0,2020-01-28,0,0
US,37.769,-78.17,Virginia,0,2020-01-28,0,0
US,37.769,-78.17,Virginia,0,2020-01-29,0,0
US,37.769,-78.17,Virginia,0,2020-01-29,0,0
US,37.769,-78.17,Virginia,0,2020-01-29,0,0
US,37.769,-78.17,Virginia,0,2020-01-30,0,0
US,37.769,-78.17,Virginia,0,2020-01-30,0,0
US,37.769,-78.17,Virginia,0,2020-01-30,0,0
US,37.769,-78.17,Virginia,0,2020-01-31,0,0
US,37.769,-78.17,Virginia,0,2020-01-31,0,0
US,37.769,-78.17,Virginia,0,2020-01-31,0,0
US,37.769,-78.17,Virginia,0,2020-02-01,0,0
US,37.769,-78.17,Virginia,0,2020-02-01,0,0
US,37.769,-78.17,Virginia,0,2020-02-01,0,0
US,37.769,-78.17,Virginia,0,2020-02-02,0,0
US,37.769,-78.17,Virginia,0,2020-02-02,0,0
US,37.769,-78.17,Virginia,0,2020-02-02,0,0
US,37.769,-78.17,Virginia,0,2020-02-03,0,0
US,37.769,-78.17,Virginia,0,2020-02-03,0,0
US,37.769,-78.17,Virginia,0,2020-02-03,0,0
US,37.769,-78.17,Virginia,0,2020-02-04,0,0
US,37.769,-78.17,Virginia,0,2020-02-04,0,0
US,37.769,-78.17,Virginia,0,2020-02-04,0,0
US,37.769,-78.17,Virginia,0,2020-02-05,0,0
US,37.769,-78.17,Virginia,0,2020-02-05,0,0
US,37.769,-78.17,Virginia,0,2020-02-05,0,0
US,37.769,-78.17,Virginia,0,2020-02-06,0,0
US,37.769,-78.17,Virginia,0,2020-02-06,0,0
US,37.769,-78.17,Virginia,0,2020-02-06,0,0
US,37.769,-78.17,Virginia,0,2020-02-07,0,0
US,37.769,-78.17,Virginia,0,2020-02-07,0,0
US,37.769,-78.17,Virginia,0,2020-02-07,0,0
US,37.769,-78.17,Virginia,0,2020-02-08,0,0
US,37.769,-78.17,Virginia,0,2020-02-08,0,0
US,37.769,-78.17,Virginia,0,2020-02-08,0,0
US,37.769,-78.17,Virginia,0,2020-02-09,0,0
US,37.769,-78.17,Virginia,0,2020-02-09,0,0
US,37.769,-78.17,Virginia,0,2020-02-09,0,0
US,37.769,-78.17,Virginia,0,2020-02-10,0,0
US,37.769,-78.17,Virginia,0,2020-02-10,0,0
US,37.769,-78.17,Virginia,0,2020-02-10,0,0
US,37.769,-78.17,Virginia,0,2020-02-11,0,0
US,37.769,-78.17,Virginia,0,2020-02-11,0,0
US,37.769,-78.17,Virginia,0,2020-02-11,0,0
US,37.769,-78.17,Virginia,0,2020-02-12,0,0
US,37.769,-78.17,Virginia,0,2020-02-12,0,0
US,37.769,-78.17,Virginia,0,2020-02-12,0,0
US,37.769,-78.17,Virginia,0,2020-02-13,0,0
US,37.769,-78.17,Virginia,0,2020-02-13,0,0
US,37.769,-78.17,Virginia,0,2020-02-13,0,0
US,37.769,-78.17,Virginia,0,2020-02-14,0,0
US,37.769,-78.17,Virginia,0,2020-02-14,0,0
US,37.769,-78.17,Virginia,0,2020-02-14,0,0
US,37.769,-78.17,Virginia,0,2020-02-15,0,0
US,37.769,-78.17,Virginia,0,2020-02-15,0,0
US,37.769,-78.17,Virginia,0,2020-02-15,0,0
US,37.769,-78.17,Virginia,0,2020-02-16,0,0
US,37.769,-78.17,Virginia,0,2020-02-16,0,0
US,37.769,-78.17,Virginia,0,2020-02-16,0,0
US,37.769,-78.17,Virginia,0,2020-02-17,0,0
US,37.769,-78.17,Virginia,0,2020-02-17,0,0
US,37.769,-78.17,Virginia,0,2020-02-17,0,0
US,37.769,-78.17,Virginia,0,2020-02-18,0,0
US,37.769,-78.17,Virginia,0,2020-02-18,0,0
US,37.769,-78.17,Virginia,0,2020-02-18,0,0
US,37.769,-78.17,Virginia,0,2020-02-19,0,0
US,37.769,-78.17,Virginia,0,2020-02-19,0,0
US,37.769,-78.17,Virginia,0,2020-02-19,0,0
US,37.769,-78.17,Virginia,0,2020-02-20,0,0
US,37.769,-78.17,Virginia,0,2020-02-20,0,0
US,37.769,-78.17,Virginia,0,2020-02-20,0,0
US,37.769,-78.17,Virginia,0,2020-02-21,0,0
US,37.769,-78.17,Virginia,0,2020-02-21,0,0
US,37.769,-78.17,Virginia,0,2020-02-21,0,0
US,37.769,-78.17,Virginia,0,2020-02-22,0,0
US,37.769,-78.17,Virginia,0,2020-02-22,0,0
US,37.769,-78.17,Virginia,0,2020-02-22,0,0
US,37.769,-78.17,Virginia,0,2020-02-23,0,0
US,37.769,-78.17,Virginia,0,2020-02-23,0,0
US,37.769,-78.17,Virginia,0,2020-02-23,0,0
US,37.769,-78.17,Virginia,0,2020-02-24,0,0
US,37.769,-78.17,Virginia,0,2020-02-24,0,0
US,37.769,-78.17,Virginia,0,2020-02-24,0,0
US,37.769,-78.17,Virginia,0,2020-02-25,0,0
US,37.769,-78.17,Virginia,0,2020-02-25,0,0
US,37.769,-78.17,Virginia,0,2020-02-25,0,0
US,37.769,-78.17,Virginia,0,2020-02-26,0,0
US,37.769,-78.17,Virginia,0,2020-02-26,0,0
US,37.769,-78.17,Virginia,0,2020-02-26,0,0
US,37.769,-78.17,Virginia,0,2020-02-27,0,0
US,37.769,-78.17,Virginia,0,2020-02-27,0,0
US,37.769,-78.17,Virginia,0,2020-02-27,0,0
US,37.769,-78.17,Virginia,0,2020-02-28,0,0
US,37.769,-78.17,Virginia,0,2020-02-28,0,0
US,37.769,-78.17,Virginia,0,2020-02-28,0,0
US,37.769,-78.17,Virginia,0,2020-02-29,0,0
US,37.769,-78.17,Virginia,0,2020-02-29,0,0
US,37.769,-78.17,Virginia,0,2020-02-29,0,0
US,37.769,-78.17,Virginia,0,2020-03-01,0,0
US,37.769,-78.17,Virginia,0,2020-03-01,0,0
US,37.769,-78.17,Virginia,0,2020-03-01,0,0
US,37.769,-78.17,Virginia,0,2020-03-02,0,0
US,37.769,-78.17,Virginia,0,2020-03-02,0,0
US,37.769,-78.17,Virginia,0,2020-03-02,0,0
US,37.769,-78.17,Virginia,0,2020-03-03,0,0
US,37.769,-78.17,Virginia,0,2020-03-03,0,0
US,37.769,-78.17,Virginia,0,2020-03-03,0,0
US,37.769,-78.17,Virginia,0,2020-03-04,0,0
US,37.769,-78.17,Virginia,0,2020-03-04,0,0
US,37.769,-78.17,Virginia,0,2020-03-04,0,0
US,37.769,-78.17,Virginia,0,2020-03-05,0,0
US,37.769,-78.17,Virginia,0,2020-03-05,0,0
US,37.769,-78.17,Virginia,0,2020-03-05,0,0
US,37.769,-78.17,Virginia,0,2020-03-06,0,0
US,37.769,-78.17,Virginia,0,2020-03-06,0,0
US,37.769,-78.17,Virginia,0,2020-03-06,0,0
US,37.769,-78.17,Virginia,0,2020-03-07,0,0
US,37.769,-78.17,Virginia,0,2020-03-07,0,0
US,37.769,-78.17,Virginia,0,2020-03-07,0,0
US,37.769,-78.17,Virginia,0,2020-03-08,0,0
US,37.769,-78.17,Virginia,0,2020-03-08,0,0
US,37.769,-78.17,Virginia,0,2020-03-08,0,0
US,37.769,-78.17,Virginia,0,2020-03-09,0,0
US,37.769,-78.17,Virginia,0,2020-03-09,0,0
US,37.769,-78.17,Virginia,0,2020-03-09,0,0
US,37.769,-78.17,Virginia,0,2020-03-10,0,0
US,37.769,-78.17,Virginia,7,2020-03-10,0,0
US,37.769,-78.17,Virginia,0,2020-03-10,0,0
US,37.769,-78.17,Virginia,0,2020-03-11,0,0
US,37.769,-78.17,Virginia,9,2020-03-11,0,0
US,37.769,-78.17,Virginia,0,2020-03-11,0,0
US,37.769,-78.17,Virginia,0,2020-03-12,0,0
US,37.769,-78.17,Virginia,17,2020-03-12,0,0
US,37.769,-78.17,Virginia,0,2020-03-12,0,0
US,37.769,-78.17,Virginia,0,2020-03-13,0,0
US,37.769,-78.17,Virginia,30,2020-03-13,0,0
US,37.769,-78.17,Virginia,0,2020-03-13,0,0
US,37.769,-78.17,Virginia,0,2020-03-14,0,0
US,37.769,-78.17,Virginia,41,2020-03-14,0,0
US,37.769,-78.17,Virginia,0,2020-03-14,1,0
US,37.769,-78.17,Virginia,0,2020-03-15,0,0
US,37.769,-78.17,Virginia,45,2020-03-15,0,0
US,37.769,-78.17,Virginia,0,2020-03-15,1,0
US,37.769,-78.17,Virginia,0,2020-03-16,0,0
US,37.769,-78.17,Virginia,49,2020-03-16,0,0
US,37.769,-78.17,Virginia,0,2020-03-16,1,0
US,37.769,-78.17,Virginia,0,2020-03-17,0,0
US,37.769,-78.17,Virginia,67,2020-03-17,0,0
US,37.769,-78.17,Virginia,0,2020-03-17,2,0
US,37.769,-78.17,Virginia,0,2020-03-18,0,0
US,37.769,-78.17,Virginia,77,2020-03-18,0,0
US,37.769,-78.17,Virginia,0,2020-03-18,2,0
US,37.769,-78.17,Virginia,0,2020-03-19,0,0
US,37.769,-78.17,Virginia,99,2020-03-19,0,0
US,37.769,-78.17,Virginia,0,2020-03-19,2,0
US,37.769,-78.17,Virginia,0,2020-03-20,0,0
US,37.769,-78.17,Virginia,122,2020-03-20,0,0
US,37.769,-78.17,Virginia,0,2020-03-20,2,0
US,37.769,-78.17,Virginia,0,2020-03-21,0,0
US,37.769,-78.17,Virginia,156,2020-03-21,0,0
US,37.769,-78.17,Virginia,0,2020-03-21,2,0
US,37.769,-78.17,Virginia,0,2020-03-22,0,0
US,37.769,-78.17,Virginia,221,2020-03-22,0,0
US,37.769,-78.17,Virginia,0,2020-03-22,6,0
US,37.769,-78.17,Virginia,254,2020-03-23,6,0
US,37.769,-78.17,Virginia,293,2020-03-24,9,0
US,37.769,-78.17,Virginia,396,2020-03-25,9,0
US,37.769,-78.17,Virginia,466,2020-03-26,10,0
US,37.769,-78.17,Virginia,607,2020-03-27,10,0
US,37.769,-78.17,Virginia,740,2020-03-28,13,0
US,37.769,-78.17,Virginia,890,2020-03-29,20,0
US,37.769,-78.17,Virginia,1020,2020-03-30,15,0
US,37.769,-78.17,Virginia,1249,2020-03-31,27,0
US,37.769,-78.17,Virginia,1483,2020-04-01,34,0
US,37.769,-78.17,Virginia,1706,2020-04-02,41,0
US,37.769,-78.17,Virginia,2012,2020-04-03,46,0
US,37.769,-78.17,Virginia,2407,2020-04-04,52,0
US,37.769,-78.17,Virginia,2640,2020-04-05,52,0
US,37.769,-78.17,Virginia,2878,2020-04-06,66,0
US,37.769,-78.17,Virginia,3335,2020-04-07,66,0
US,37.769,-78.17,Virginia,3645,2020-04-08,66,0
US,37.769,-78.17,Virginia,4042,2020-04-09,109,0
US,47.401,-121.49,Washington,0,2020-01-22,0,0
US,47.401,-121.49,Washington,0,2020-01-22,0,0
US,47.401,-121.49,Washington,0,2020-01-22,0,0
US,47.401,-121.49,Washington,0,2020-01-23,0,0
US,47.401,-121.49,Washington,0,2020-01-23,0,0
US,47.401,-121.49,Washington,0,2020-01-23,0,0
US,47.401,-121.49,Washington,0,2020-01-24,0,0
US,47.401,-121.49,Washington,0,2020-01-24,0,0
US,47.401,-121.49,Washington,0,2020-01-24,0,0
US,47.401,-121.49,Washington,0,2020-01-25,0,0
US,47.401,-121.49,Washington,0,2020-01-25,0,0
US,47.401,-121.49,Washington,0,2020-01-25,0,0
US,47.401,-121.49,Washington,0,2020-01-26,0,0
US,47.401,-121.49,Washington,0,2020-01-26,0,0
US,47.401,-121.49,Washington,0,2020-01-26,0,0
US,47.401,-121.49,Washington,0,2020-01-27,0,0
US,47.401,-121.49,Washington,0,2020-01-27,0,0
US,47.401,-121.49,Washington,0,2020-01-27,0,0
US,47.401,-121.49,Washington,0,2020-01-28,0,0
US,47.401,-121.49,Washington,0,2020-01-28,0,0
US,47.401,-121.49,Washington,0,2020-01-28,0,0
US,47.401,-121.49,Washington,0,2020-01-29,0,0
US,47.401,-121.49,Washington,0,2020-01-29,0,0
US,47.401,-121.49,Washington,0,2020-01-29,0,0
US,47.401,-121.49,Washington,0,2020-01-30,0,0
US,47.401,-121.49,Washington,0,2020-01-30,0,0
US,47.401,-121.49,Washington,0,2020-01-30,0,0
US,47.401,-121.49,Washington,0,2020-01-31,0,0
US,47.401,-121.49,Washington,0,2020-01-31,0,0
US,47.401,-121.49,Washington,0,2020-01-31,0,0
US,47.401,-121.49,Washington,0,2020-02-01,0,0
US,47.401,-121.49,Washington,0,2020-02-01,0,0
US,47.401,-121.49,Washington,0,2020-02-01,0,0
US,47.401,-121.49,Washington,0,2020-02-02,0,0
US,47.401,-121.49,Washington,0,2020-02-02,0,0
US,47.401,-121.49,Washington,0,2020-02-02,0,0
US,47.401,-121.49,Washington,0,2020-02-03,0,0
US,47.401,-121.49,Washington,0,2020-02-03,0,0
US,47.401,-121.49,Washington,0,2020-02-03,0,0
US,47.401,-121.49,Washington,0,2020-02-04,0,0
US,47.401,-121.49,Washington,0,2020-02-04,0,0
US,47.401,-121.49,Washington,0,2020-02-04,0,0
US,47.401,-121.49,Washington,0,2020-02-05,0,0
US,47.401,-121.49,Washington,0,2020-02-05,0,0
US,47.401,-121.49,Washington,0,2020-02-05,0,0
US,47.401,-121.49,Washington,0,2020-02-06,0,0
US,47.401,-121.49,Washington,0,2020-02-06,0,0
US,47.401,-121.49,Washington,0,2020-02-06,0,0
US,47.401,-121.49,Washington,0,2020-02-07,0,0
US,47.401,-121.49,Washington,0,2020-02-07,0,0
US,47.401,-121.49,Washington,0,2020-02-07,0,0
US,47.401,-121.49,Washington,0,2020-02-08,0,0
US,47.401,-121.49,Washington,0,2020-02-08,0,0
US,47.401,-121.49,Washington,0,2020-02-08,0,0
US,47.401,-121.49,Washington,0,2020-02-09,0,0
US,47.401,-121.49,Washington,0,2020-02-09,0,0
US,47.401,-121.49,Washington,0,2020-02-09,0,0
US,47.401,-121.49,Washington,0,2020-02-10,0,0
US,47.401,-121.49,Washington,0,2020-02-10,0,0
US,47.401,-121.49,Washington,0,2020-02-10,0,0
US,47.401,-121.49,Washington,0,2020-02-11,0,0
US,47.401,-121.49,Washington,0,2020-02-11,0,0
US,47.401,-121.49,Washington,0,2020-02-11,0,0
US,47.401,-121.49,Washington,0,2020-02-12,0,0
US,47.401,-121.49,Washington,0,2020-02-12,0,0
US,47.401,-121.49,Washington,0,2020-02-12,0,0
US,47.401,-121.49,Washington,0,2020-02-13,0,0
US,47.401,-121.49,Washington,0,2020-02-13,0,0
US,47.401,-121.49,Washington,0,2020-02-13,0,0
US,47.401,-121.49,Washington,0,2020-02-14,0,0
US,47.401,-121.49,Washington,0,2020-02-14,0,0
US,47.401,-121.49,Washington,0,2020-02-14,0,0
US,47.401,-121.49,Washington,0,2020-02-15,0,0
US,47.401,-121.49,Washington,0,2020-02-15,0,0
US,47.401,-121.49,Washington,0,2020-02-15,0,0
US,47.401,-121.49,Washington,0,2020-02-16,0,0
US,47.401,-121.49,Washington,0,2020-02-16,0,0
US,47.401,-121.49,Washington,0,2020-02-16,0,0
US,47.401,-121.49,Washington,0,2020-02-17,0,0
US,47.401,-121.49,Washington,0,2020-02-17,0,0
US,47.401,-121.49,Washington,0,2020-02-17,0,0
US,47.401,-121.49,Washington,0,2020-02-18,0,0
US,47.401,-121.49,Washington,0,2020-02-18,0,0
US,47.401,-121.49,Washington,0,2020-02-18,0,0
US,47.401,-121.49,Washington,0,2020-02-19,0,0
US,47.401,-121.49,Washington,0,2020-02-19,0,0
US,47.401,-121.49,Washington,0,2020-02-19,0,0
US,47.401,-121.49,Washington,0,2020-02-20,0,0
US,47.401,-121.49,Washington,0,2020-02-20,0,0
US,47.401,-121.49,Washington,0,2020-02-20,0,0
US,47.401,-121.49,Washington,0,2020-02-21,0,0
US,47.401,-121.49,Washington,0,2020-02-21,0,0
US,47.401,-121.49,Washington,0,2020-02-21,0,0
US,47.401,-121.49,Washington,0,2020-02-22,0,0
US,47.401,-121.49,Washington,0,2020-02-22,0,0
US,47.401,-121.49,Washington,0,2020-02-22,0,0
US,47.401,-121.49,Washington,0,2020-02-23,0,0
US,47.401,-121.49,Washington,0,2020-02-23,0,0
US,47.401,-121.49,Washington,0,2020-02-23,0,0
US,47.401,-121.49,Washington,0,2020-02-24,0,0
US,47.401,-121.49,Washington,0,2020-02-24,0,0
US,47.401,-121.49,Washington,0,2020-02-24,0,0
US,47.401,-121.49,Washington,0,2020-02-25,0,0
US,47.401,-121.49,Washington,0,2020-02-25,0,0
US,47.401,-121.49,Washington,0,2020-02-25,0,0
US,47.401,-121.49,Washington,0,2020-02-26,0,0
US,47.401,-121.49,Washington,0,2020-02-26,0,0
US,47.401,-121.49,Washington,0,2020-02-26,0,0
US,47.401,-121.49,Washington,0,2020-02-27,0,0
US,47.401,-121.49,Washington,0,2020-02-27,0,0
US,47.401,-121.49,Washington,0,2020-02-27,0,0
US,47.401,-121.49,Washington,0,2020-02-28,0,0
US,47.401,-121.49,Washington,0,2020-02-28,0,0
US,47.401,-121.49,Washington,0,2020-02-28,0,0
US,47.401,-121.49,Washington,0,2020-02-29,0,0
US,47.401,-121.49,Washington,0,2020-02-29,0,0
US,47.401,-121.49,Washington,0,2020-02-29,0,0
US,47.401,-121.49,Washington,0,2020-03-01,0,0
US,47.401,-121.49,Washington,0,2020-03-01,0,0
US,47.401,-121.49,Washington,0,2020-03-01,0,0
US,47.401,-121.49,Washington,0,2020-03-02,0,0
US,47.401,-121.49,Washington,0,2020-03-02,0,0
US,47.401,-121.49,Washington,0,2020-03-02,0,0
US,47.401,-121.49,Washington,0,2020-03-03,0,0
US,47.401,-121.49,Washington,0,2020-03-03,0,0
US,47.401,-121.49,Washington,0,2020-03-03,0,0
US,47.401,-121.49,Washington,0,2020-03-04,0,0
US,47.401,-121.49,Washington,0,2020-03-04,0,0
US,47.401,-121.49,Washington,0,2020-03-04,0,0
US,47.401,-121.49,Washington,0,2020-03-05,0,0
US,47.401,-121.49,Washington,0,2020-03-05,0,0
US,47.401,-121.49,Washington,0,2020-03-05,0,0
US,47.401,-121.49,Washington,0,2020-03-06,0,0
US,47.401,-121.49,Washington,0,2020-03-06,0,0
US,47.401,-121.49,Washington,0,2020-03-06,0,0
US,47.401,-121.49,Washington,0,2020-03-07,0,0
US,47.401,-121.49,Washington,0,2020-03-07,0,0
US,47.401,-121.49,Washington,0,2020-03-07,0,0
US,47.401,-121.49,Washington,0,2020-03-08,0,0
US,47.401,-121.49,Washington,0,2020-03-08,0,0
US,47.401,-121.49,Washington,0,2020-03-08,0,0
US,47.401,-121.49,Washington,0,2020-03-09,0,0
US,47.401,-121.49,Washington,0,2020-03-09,0,0
US,47.401,-121.49,Washington,0,2020-03-09,0,0
US,47.401,-121.49,Washington,0,2020-03-10,0,1
US,47.401,-121.49,Washington,267,2020-03-10,0,0
US,47.401,-121.49,Washington,0,2020-03-10,23,0
US,47.401,-121.49,Washington,0,2020-03-11,0,1
US,47.401,-121.49,Washington,366,2020-03-11,0,0
US,47.401,-121.49,Washington,0,2020-03-11,29,0
US,47.401,-121.49,Washington,0,2020-03-12,0,1
US,47.401,-121.49,Washington,442,2020-03-12,0,0
US,47.401,-121.49,Washington,0,2020-03-12,31,0
US,47.401,-121.49,Washington,0,2020-03-13,0,1
US,47.401,-121.49,Washington,568,2020-03-13,0,0
US,47.401,-121.49,Washington,0,2020-03-13,37,0
US,47.401,-121.49,Washington,0,2020-03-14,0,1
US,47.401,-121.49,Washington,572,2020-03-14,0,0
US,47.401,-121.49,Washington,0,2020-03-14,37,0
US,47.401,-121.49,Washington,0,2020-03-15,0,1
US,47.401,-121.49,Washington,643,2020-03-15,0,0
US,47.401,-121.49,Washington,0,2020-03-15,40,0
US,47.401,-121.49,Washington,0,2020-03-16,0,1
US,47.401,-121.49,Washington,904,2020-03-16,0,0
US,47.401,-121.49,Washington,0,2020-03-16,48,0
US,47.401,-121.49,Washington,0,2020-03-17,0,1
US,47.401,-121.49,Washington,1076,2020-03-17,0,0
US,47.401,-121.49,Washington,0,2020-03-17,55,0
US,47.401,-121.49,Washington,0,2020-03-18,0,0
US,47.401,-121.49,Washington,1014,2020-03-18,0,0
US,47.401,-121.49,Washington,0,2020-03-18,55,0
US,47.401,-121.49,Washington,0,2020-03-19,0,0
US,47.401,-121.49,Washington,1376,2020-03-19,0,0
US,47.401,-121.49,Washington,0,2020-03-19,74,0
US,47.401,-121.49,Washington,0,2020-03-20,0,0
US,47.401,-121.49,Washington,1524,2020-03-20,0,0
US,47.401,-121.49,Washington,0,2020-03-20,83,0
US,47.401,-121.49,Washington,0,2020-03-21,0,0
US,47.401,-121.49,Washington,1793,2020-03-21,0,0
US,47.401,-121.49,Washington,0,2020-03-21,94,0
US,47.401,-121.49,Washington,0,2020-03-22,0,0
US,47.401,-121.49,Washington,1996,2020-03-22,0,0
US,47.401,-121.49,Washington,0,2020-03-22,95,0
US,47.401,-121.49,Washington,2221,2020-03-23,109,0
US,47.401,-121.49,Washington,2328,2020-03-24,116,0
US,47.401,-121.49,Washington,2591,2020-03-25,133,0
US,47.401,-121.49,Washington,3207,2020-03-26,150,0
US,47.401,-121.49,Washington,3477,2020-03-27,157,0
US,47.401,-121.49,Washington,4030,2020-03-28,188,0
US,47.401,-121.49,Washington,4465,2020-03-29,198,0
US,47.401,-121.49,Washington,4923,2020-03-30,205,0
US,47.401,-121.49,Washington,5432,2020-03-31,225,0
US,47.401,-121.49,Washington,5608,2020-04-01,234,0
US,47.401,-121.49,Washington,6389,2020-04-02,271,0
US,47.401,-121.49,Washington,6846,2020-04-03,291,0
US,47.401,-121.49,Washington,7247,2020-04-04,315,0
US,47.401,-121.49,Washington,7825,2020-04-05,336,0
US,47.401,-121.49,Washington,8311,2020-04-06,381,0
US,47.401,-121.49,Washington,8692,2020-04-07,400,0
US,47.401,-121.49,Washington,9276,2020-04-08,426,0
US,47.401,-121.49,Washington,9639,2020-04-09,456,0
US,38.491,-80.954,West Virginia,0,2020-01-22,0,0
US,38.491,-80.954,West Virginia,0,2020-01-22,0,0
US,38.491,-80.954,West Virginia,0,2020-01-22,0,0
US,38.491,-80.954,West Virginia,0,2020-01-23,0,0
US,38.491,-80.954,West Virginia,0,2020-01-23,0,0
US,38.491,-80.954,West Virginia,0,2020-01-23,0,0
US,38.491,-80.954,West Virginia,0,2020-01-24,0,0
US,38.491,-80.954,West Virginia,0,2020-01-24,0,0
US,38.491,-80.954,West Virginia,0,2020-01-24,0,0
US,38.491,-80.954,West Virginia,0,2020-01-25,0,0
US,38.491,-80.954,West Virginia,0,2020-01-25,0,0
US,38.491,-80.954,West Virginia,0,2020-01-25,0,0
US,38.491,-80.954,West Virginia,0,2020-01-26,0,0
US,38.491,-80.954,West Virginia,0,2020-01-26,0,0
US,38.491,-80.954,West Virginia,0,2020-01-26,0,0
US,38.491,-80.954,West Virginia,0,2020-01-27,0,0
US,38.491,-80.954,West Virginia,0,2020-01-27,0,0
US,38.491,-80.954,West Virginia,0,2020-01-27,0,0
US,38.491,-80.954,West Virginia,0,2020-01-28,0,0
US,38.491,-80.954,West Virginia,0,2020-01-28,0,0
US,38.491,-80.954,West Virginia,0,2020-01-28,0,0
US,38.491,-80.954,West Virginia,0,2020-01-29,0,0
US,38.491,-80.954,West Virginia,0,2020-01-29,0,0
US,38.491,-80.954,West Virginia,0,2020-01-29,0,0
US,38.491,-80.954,West Virginia,0,2020-01-30,0,0
US,38.491,-80.954,West Virginia,0,2020-01-30,0,0
US,38.491,-80.954,West Virginia,0,2020-01-30,0,0
US,38.491,-80.954,West Virginia,0,2020-01-31,0,0
US,38.491,-80.954,West Virginia,0,2020-01-31,0,0
US,38.491,-80.954,West Virginia,0,2020-01-31,0,0
US,38.491,-80.954,West Virginia,0,2020-02-01,0,0
US,38.491,-80.954,West Virginia,0,2020-02-01,0,0
US,38.491,-80.954,West Virginia,0,2020-02-01,0,0
US,38.491,-80.954,West Virginia,0,2020-02-02,0,0
US,38.491,-80.954,West Virginia,0,2020-02-02,0,0
US,38.491,-80.954,West Virginia,0,2020-02-02,0,0
US,38.491,-80.954,West Virginia,0,2020-02-03,0,0
US,38.491,-80.954,West Virginia,0,2020-02-03,0,0
US,38.491,-80.954,West Virginia,0,2020-02-03,0,0
US,38.491,-80.954,West Virginia,0,2020-02-04,0,0
US,38.491,-80.954,West Virginia,0,2020-02-04,0,0
US,38.491,-80.954,West Virginia,0,2020-02-04,0,0
US,38.491,-80.954,West Virginia,0,2020-02-05,0,0
US,38.491,-80.954,West Virginia,0,2020-02-05,0,0
US,38.491,-80.954,West Virginia,0,2020-02-05,0,0
US,38.491,-80.954,West Virginia,0,2020-02-06,0,0
US,38.491,-80.954,West Virginia,0,2020-02-06,0,0
US,38.491,-80.954,West Virginia,0,2020-02-06,0,0
US,38.491,-80.954,West Virginia,0,2020-02-07,0,0
US,38.491,-80.954,West Virginia,0,2020-02-07,0,0
US,38.491,-80.954,West Virginia,0,2020-02-07,0,0
